0.953	5.932	0.881	3.903	-0.625	1.029	0.103	1.085	0.989	3.494	2.462	2.622	1.441
0.959	5.890	0.874	3.745	-0.648	1.057	0.122	1.116	1.035	3.341	2.310	2.628	1.402
1.183	4.617	0.541	2.862	-0.528	0.851	0.093	0.779	1.001	3.279	2.435	2.577	1.536
0.977	5.395	0.753	3.711	-0.378	0.987	0.152	1.097	1.018	3.320	2.338	2.736	1.428
0.820	5.225	0.635	3.971	-0.543	0.836	0.093	0.736	0.828	3.249	2.670	2.552	1.619
1.176	5.381	0.639	3.111	-0.348	0.836	-0.010	0.926	0.989	3.392	2.421	2.869	1.632
1.412	5.112	0.598	3.258	-0.079	0.841	0.049	1.024	1.052	3.504	2.449	2.723	1.664
0.935	5.126	0.673	3.756	-0.288	0.836	0.186	0.944	0.972	3.412	2.684	2.698	1.530
1.019	5.282	0.613	4.152	-0.513	0.855	0.343	0.908	1.047	3.443	2.601	2.685	1.422
1.104	5.310	0.749	2.953	-0.326	0.935	0.054	0.993	1.052	3.238	2.172	2.768	1.562
0.783	4.631	0.707	3.779	-0.318	0.790	0.294	0.975	0.914	3.289	2.711	2.552	1.498
1.364	5.352	0.628	2.715	-0.513	0.940	0.142	0.969	1.029	3.300	2.131	2.647	1.479
1.195	5.225	0.533	3.021	-0.393	0.775	0.029	0.920	1.070	3.433	2.504	2.615	1.658
